dataset,accuracy_1,accuracy_2,accuracy_3,accuracy_mean,accuracy_std,error_1,error_2,error_3,f1score_1,f1score_2,f1score_3,f1score_mean,f1score_std,model_1,model_2,model_3,precision_1,precision_2,precision_3,precision_mean,precision_std,recall_1,recall_2,recall_3,recall_mean,recall_std,time_1,time_2,time_3
php3CTpvq,0.5411566174697988,0.5411566174697988,0.5411566174697988,0.5411566174697988,0.0,,,,0.5415927019329786,0.5415927019329786,0.5415927019329786,0.5415927019329786,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]",0.5449674821101428,0.5449674821101428,0.5449674821101428,0.5449674821101428,0.0,0.5411566174697988,0.5411566174697988,0.5411566174697988,0.5411566174697988,0.0,1620.0,1617.0,1625.0
php5OMDBD,1.0,,,1.0,0.0,,,,1.0,,,1.0,0.0,"best classifier: weka.classifiers.lazy.IBk
arguments: [-K, 1, -F]",,,1.0,,,1.0,0.0,1.0,,,1.0,0.0,1579.0,,
php5s7Ep8,0.7757201646090535,,,0.7757201646090535,0.0,,,,0.7680118168697433,,,0.7680118168697433,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]",,,0.7841876472072882,,,0.7841876472072882,0.0,0.7757201646090535,,,0.7757201646090535,0.0,1545.0,,
php7KLval,0.8240000000000001,,,0.8240000000000001,0.0,,,,0.7941165048543689,,,0.7941165048543689,0.0,"best classifier: weka.classifiers.rules.JRip
arguments: [-N, 1.8750687741773944, -O, 3]",,,0.8334577777777777,,,0.8334577777777777,0.0,0.8240000000000001,,,0.8240000000000001,0.0,1512.0,,
phpB0xrNj,0.8882051282051282,0.8882051282051282,0.8882051282051282,0.8882051282051281,1.1102230246251563e-16,,,,0.8884978329931722,0.8884978329931722,0.8884978329931722,0.8884978329931722,0.0,"best classifier: weka.classifiers.meta.Bagging
arguments: [-P, 63, -I, 20, -S, 1, -W, weka.classifiers.trees.REPTree, --, -M, 1, -V, 0.07532476296127517, -L, -1]","best classifier: weka.classifiers.meta.Bagging
arguments: [-P, 63, -I, 20, -S, 1, -W, weka.classifiers.trees.REPTree, --, -M, 1, -V, 0.07532476296127517, -L, -1]","best classifier: weka.classifiers.meta.Bagging
arguments: [-P, 63, -I, 20, -S, 1, -W, weka.classifiers.trees.REPTree, --, -M, 1, -V, 0.07532476296127517, -L, -1]",0.8901507468554525,0.8901507468554525,0.8901507468554525,0.8901507468554525,0.0,0.8882051282051282,0.8882051282051282,0.8882051282051282,0.8882051282051281,1.1102230246251563e-16,1694.0,1701.0,1681.0
phpCsX3fx,0.785,,,0.785,0.0,,,,0.7928218170718169,,,0.7928218170718169,0.0,"best classifier: weka.classifiers.bayes.NaiveBayes
arguments: []",,,0.850017857142857,,,0.850017857142857,0.0,0.785,,,0.785,0.0,1577.0,,
phpEZ030X,0.75,,,0.75,0.0,,,,0.75,,,0.75,0.0,"best classifier: weka.classifiers.trees.DecisionStump
arguments: []",,,0.7738095238095237,,,0.7738095238095237,0.0,0.75,,,0.75,0.0,1551.0,,
phpGReJjU,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1659.0,1517.0,1655.0
phpGUrE90,0.0,,,0.0,0.0,Timeout,,,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,1980.0,,
phpHyLSNF,0.8321678321678321,,,0.8321678321678321,0.0,,,,0.8322220488549089,,,0.8322220488549089,0.0,"best classifier: weka.classifiers.bayes.NaiveBayes
arguments: []",,,0.8545984318711592,,,0.8545984318711592,0.0,0.8321678321678322,,,0.8321678321678322,0.0,1578.0,,
phpN4gaxw,0.9324324324324323,,,0.9324324324324323,0.0,,,,0.9324023591067804,,,0.9324023591067804,0.0,"best classifier: weka.classifiers.functions.Logistic
arguments: [-R, 0.0885405771893914]",,,0.9325885310340062,,,0.9325885310340062,0.0,0.9324324324324323,,,0.9324324324324323,0.0,1680.0,,
phpNevWWL,0.7071428571428571,,,0.7071428571428571,0.0,,,,0.6911643794570623,,,0.6911643794570623,0.0,"best classifier: weka.classifiers.trees.LMT
arguments: [-B, -R, -C, -M, 15, -W, 0]",,,0.6953234755440638,,,0.6953234755440638,0.0,0.7071428571428572,,,0.7071428571428572,0.0,1658.0,,
phpPbCMyg,0.5882352941176471,,,0.5882352941176471,0.0,,,,0.580196973827395,,,0.580196973827395,0.0,"best classifier: weka.classifiers.meta.AdaBoostM1
arguments: [-P, 100, -I, 10, -Q, -S, 1, -W, weka.classifiers.trees.RandomForest, --, -I, 43, -K, 0, -depth, 20]",,,0.5754139807210734,,,0.5754139807210734,0.0,0.5882352941176471,,,0.5882352941176471,0.0,1633.0,,
phpSZJq5T,0.9222222222222224,,,0.9222222222222224,0.0,,,,0.9231779748936612,,,0.9231779748936612,0.0,"best classifier: weka.classifiers.bayes.NaiveBayes
arguments: []",,,0.9382323232323232,,,0.9382323232323232,0.0,0.9222222222222224,,,0.9222222222222224,0.0,1531.0,,
phpTJRsqa,0.6816326530612246,,,0.6816326530612246,0.0,,,,0.6688972658928601,,,0.6688972658928601,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 105, -K, 1, -depth, 0]",,,0.6922181444480155,,,0.6922181444480155,0.0,0.6816326530612244,,,0.6816326530612244,0.0,1552.0,,
phpVeNa5j,0.9919354838709676,,,0.9919354838709676,0.0,,,,0.9919269114649878,,,0.9919269114649878,0.0,"best classifier: weka.classifiers.rules.PART
arguments: [-M, 9]",,,0.9920632219524692,,,0.9920632219524692,0.0,0.9919354838709676,,,0.9919354838709676,0.0,1551.0,,
phpWfYmlu,0.9729729729729728,0.9729729729729728,0.9783783783783784,0.9747747747747748,0.0025481325448164136,,,,0.9729716462435094,0.9729716462435094,0.9783761038653832,0.9747731321174674,0.002547685755374859,"best classifier: weka.classifiers.bayes.NaiveBayes
arguments: [-K]","best classifier: weka.classifiers.bayes.NaiveBayes
arguments: [-K]","best classifier: weka.classifiers.bayes.NaiveBayes
arguments: []",0.9730817817031486,0.9730817817031486,0.9786026176586284,0.9749220603549752,0.002602547027958857,0.972972972972973,0.972972972972973,0.9783783783783784,0.9747747747747748,0.002548132544816361,1720.0,1717.0,1611.0
phpYLeydd,0.6577561765897124,,,0.6577561765897124,0.0,,,,0.6524026129435856,,,0.6524026129435856,0.0,"best classifier: weka.classifiers.meta.AdaBoostM1
arguments: [-P, 56, -I, 118, -S, 1, -W, weka.classifiers.trees.J48, --, -J, -A, -M, 6, -C, 0.2814136752665706]",,,0.6544331492704426,,,0.6544331492704426,0.0,0.6577561765897124,,,0.6577561765897124,0.0,1794.0,,
phpZrCzJR,0.9913725490196079,,,0.9913725490196079,0.0,,,,0.9902115029563672,,,0.9902115029563672,0.0,"best classifier: weka.classifiers.functions.MultilayerPerceptron
arguments: [-L, 0.9016538469375728, -M, 0.36063042122350475, -H, a, -R, -D, -S, 1]",,,0.9908402030645987,,,0.9908402030645987,0.0,0.9913725490196078,,,0.9913725490196078,0.0,1597.0,,
phpbL6t4U,0.9910868315123637,,,0.9910868315123637,0.0,,,,0.9910795512667594,,,0.9910795512667594,0.0,"best classifier: weka.classifiers.meta.AdaBoostM1
arguments: [-P, 100, -I, 10, -Q, -S, 1, -W, weka.classifiers.trees.RandomForest, --, -I, 43, -K, 0, -depth, 20]",,,0.9910933639203297,,,0.9910933639203297,0.0,0.9910868315123634,,,0.9910868315123634,0.0,1712.0,,
phpchCuL5,1.0,,,1.0,0.0,,,,1.0,,,1.0,0.0,"best classifier: weka.classifiers.trees.REPTree
arguments: [-M, 9, -V, 0.0032399393731372215, -L, -1, -P]",,,1.0,,,1.0,0.0,1.0,,,1.0,0.0,1510.0,,
phpdReP6S,0.9337539432176656,,,0.9337539432176656,0.0,,,,0.9108843685412814,,,0.9108843685412814,0.0,"best classifier: weka.classifiers.functions.MultilayerPerceptron
arguments: [-L, 0.9016538469375728, -M, 0.36063042122350475, -H, a, -R, -D, -S, 1]",,,0.9129505725886268,,,0.9129505725886268,0.0,0.9337539432176656,,,0.9337539432176656,0.0,1617.0,,
phpdo58hj,0.8125,,,0.8125,0.0,,,,0.8102226720647774,,,0.8102226720647774,0.0,"best classifier: weka.classifiers.functions.SGD
arguments: [-F, 0, -L, 0.0591293069984257, -R, 5.644193619202823E-12, -N]",,,0.8145833333333334,,,0.8145833333333334,0.0,0.8125,,,0.8125,0.0,1589.0,,
phpfLuQE4,0.7861538461538461,0.7861538461538461,0.7861538461538461,0.7861538461538461,0.0,,,,0.786141192505326,0.786141192505326,0.786141192505326,0.786141192505326,0.0,"best classifier: weka.classifiers.lazy.IBk
arguments: [-K, 3, -I]","best classifier: weka.classifiers.lazy.IBk
arguments: [-K, 3, -I]","best classifier: weka.classifiers.lazy.IBk
arguments: [-K, 3, -I]",0.7884581247155211,0.7884581247155211,0.7884581247155211,0.7884581247155212,1.1102230246251563e-16,0.7861538461538462,0.7861538461538462,0.7861538461538462,0.7861538461538462,0.0,1540.0,1527.0,1533.0
phpfrJpBS,0.9320987654320988,,,0.9320987654320988,0.0,,,,0.933277997594408,,,0.933277997594408,0.0,"best classifier: weka.classifiers.rules.PART
arguments: [-M, 1]",,,0.9358054901649068,,,0.9358054901649068,0.0,0.9320987654320988,,,0.9320987654320988,0.0,1514.0,,
phphQEck0,0.8869338121276422,,,0.8869338121276422,0.0,,,,0.8857212851498345,,,0.8857212851498345,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]",,,0.8848400536130826,,,0.8848400536130826,0.0,0.8869338121276422,,,0.8869338121276422,0.0,1544.0,,
phpkIxskf,0.8994072370167213,,,0.8994072370167213,0.0,,,,0.8813990582675267,,,0.8813990582675267,0.0,"best classifier: weka.classifiers.meta.Bagging
arguments: [-P, 74, -I, 4, -S, 1, -W, weka.classifiers.rules.PART, --, -N, 4, -M, 44, -R, -B]",,,0.8840494092855441,,,0.8840494092855441,0.0,0.8994072370167212,,,0.8994072370167212,0.0,1568.0,,
phpmPOD5A,0.946783839863298,,,0.946783839863298,0.0,,,,0.9298928509170894,,,0.9298928509170894,0.0,"best classifier: weka.classifiers.meta.RandomSubSpace
arguments: [-I, 4, -P, 0.7735350708070846, -S, 1, -W, weka.classifiers.trees.J48, --, -O, -B, -M, 1, -C, 0.364431932692619]",,,0.934478636144826,,,0.934478636144826,0.0,0.946783839863298,,,0.946783839863298,0.0,1533.0,,
phpmcGu2X,0.8037037037037037,,,0.8037037037037037,0.0,,,,0.8212611014930451,,,0.8212611014930451,0.0,"best classifier: weka.classifiers.bayes.NaiveBayesMultinomial
arguments: []",,,0.8625223130778686,,,0.8625223130778686,0.0,0.8037037037037037,,,0.8037037037037037,0.0,1524.0,,
phpn1jVwe,0.9803290414878396,,,0.9803290414878396,0.0,,,,0.9779456135957376,,,0.9779456135957376,0.0,"best classifier: weka.classifiers.trees.J48
arguments: [-S, -M, 12]",,,0.9776716773906612,,,0.9776716773906612,0.0,0.9803290414878396,,,0.9803290414878396,0.0,1586.0,,
phpoOxxNn,0.77,,,0.77,0.0,,,,0.7728568237318234,,,0.7728568237318234,0.0,"best classifier: weka.classifiers.functions.SimpleLogistic
arguments: [-S, -W, 0]",,,0.8211339285714284,,,0.8211339285714284,0.0,0.77,,,0.77,0.0,1591.0,,
phpoW7Dbi,0.8943894389438944,,,0.8943894389438944,0.0,,,,0.8943917396270823,,,0.8943917396270823,0.0,"best classifier: weka.classifiers.functions.SMO
arguments: [-C, 1.0574050316054016, -N, 0, -K, weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 4.819706475007974]",,,0.8944719759532593,,,0.8944719759532593,0.0,0.8943894389438944,,,0.8943894389438944,0.0,1573.0,,
phprAeXmK,0.9327069578466226,0.9327069578466226,0.9327069578466226,0.9327069578466226,0.0,,,,0.9292837898215288,0.9292837898215288,0.9292837898215288,0.9292837898215288,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]",0.9265049174517288,0.9265049174517288,0.9265049174517288,0.9265049174517288,0.0,0.9327069578466226,0.9327069578466226,0.9327069578466226,0.9327069578466226,0.0,1614.0,1630.0,1621.0
phptd5jYj,0.8496240601503761,,,0.8496240601503761,0.0,,,,0.8507229104710505,,,0.8507229104710505,0.0,"best classifier: weka.classifiers.functions.Logistic
arguments: [-R, 0.0885405771893914]",,,0.8578379525641552,,,0.8578379525641552,0.0,0.849624060150376,,,0.849624060150376,0.0,1646.0,,
phpvcoG8S,0.6419767735045905,,,0.6419767735045905,0.0,,,,0.6251935327503588,,,0.6251935327503588,0.0,"best classifier: weka.classifiers.bayes.BayesNet
arguments: [-D, -Q, weka.classifiers.bayes.net.search.local.TAN]",,,0.6446579492026213,,,0.6446579492026213,0.0,0.6419767735045904,,,0.6419767735045904,0.0,1774.0,,
phpvtdNPU,0.0,,,0.0,0.0,Timeout,,,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,1980.0,,
phpxijhaP,0.9843243243243244,,,0.9843243243243244,0.0,,,,0.9843237059589928,,,0.9843237059589928,0.0,"best classifier: weka.classifiers.functions.SMO
arguments: [-C, 0.7127949742291734, -N, 0, -M, -K, weka.classifiers.functions.supportVector.PolyKernel -E 1.1133446901320447 -L]",,,0.9843696871401284,,,0.9843696871401284,0.0,0.9843243243243244,,,0.9843243243243244,0.0,1707.0,,
pokerhand-normalized,0.7944341802499747,0.7944341802499747,0.7944341802499747,0.7944341802499747,0.0,,,,0.7744976664496949,0.7744976664496949,0.7744976664496949,0.7744976664496949,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]",0.8039990263832962,0.8039990263832962,0.8039990263832962,0.8039990263832962,0.0,0.7944341802499747,0.7944341802499747,0.7944341802499747,0.7944341802499747,0.0,1900.0,1938.0,1903.0
schizo,1.0,,,1.0,0.0,,,,1.0,,,1.0,0.0,"best classifier: weka.classifiers.rules.OneR
arguments: [-B, 1]",,,1.0,,,1.0,0.0,1.0,,,1.0,0.0,1508.0,,
shuttle,0.9987586206896552,,,0.9987586206896552,0.0,,,,0.9985326483779106,,,0.9985326483779106,0.0,"best classifier: weka.classifiers.trees.REPTree
arguments: [-M, 1, -V, 9.732121077003388E-4, -L, -1, -P]",,,0.9984150447823666,,,0.9984150447823666,0.0,0.9987586206896552,,,0.9987586206896552,0.0,1552.0,,
solar-flare_1,0.7974683544303798,,,0.7974683544303798,0.0,,,,0.7825810046970783,,,0.7825810046970783,0.0,"best classifier: weka.classifiers.meta.RandomCommittee
arguments: [-I, 49, -S, 1, -W, weka.classifiers.trees.REPTree, --, -M, 8, -V, 7.540169290817892E-4, -L, -1, -P]",,,0.7786586719964468,,,0.7786586719964468,0.0,0.7974683544303798,,,0.7974683544303798,0.0,1511.0,,
synthetic_control,0.9666666666666668,,,0.9666666666666668,0.0,,,,0.9663379119763847,,,0.9663379119763847,0.0,"best classifier: weka.classifiers.meta.Vote
arguments: [-R, AVG, -S, 1, -B, weka.classifiers.functions.Logistic -R 0.006814498757698953, -B, weka.classifiers.functions.SMO -C 1.0905872847603886 -N 0 -M -K ""weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 0.20682102676856504"", -B, weka.classifiers.functions.MultilayerPerceptron -L 0.6762975763067615 -M 0.1892714287312641 -B -H t -C -S 1, -B, weka.classifiers.lazy.IBk -K 13 -F, -B, weka.classifiers.functions.MultilayerPerceptron -L 0.8764799111629861 -M 0.21327020537190014 -B -H o -R -S 1]",,,0.9700603318250376,,,0.9700603318250376,0.0,0.9666666666666668,,,0.9666666666666668,0.0,1565.0,,
tumors_C,0.6,,,0.6,0.0,,,,0.6,,,0.6,0.0,"best classifier: weka.classifiers.functions.SMO
arguments: [-C, 0.8874101848849779, -N, 0, -M, -K, weka.classifiers.functions.supportVector.PolyKernel -E 3.995499668306657]",,,0.6,,,0.6,0.0,0.6,,,0.6,0.0,1660.0,,
umistfacescropped,0.0,0.0,0.0,0.0,0.0,Timeout,Timeout,Timeout,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,1980.0,1980.0
vowel,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,"best classifier: weka.classifiers.lazy.IBk
arguments: [-K, 1, -X]","best classifier: weka.classifiers.lazy.IBk
arguments: [-E, -K, 54, -X, -F]","best classifier: weka.classifiers.lazy.IBk
arguments: [-E, -K, 54, -X, -F]",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1513.0,1640.0,1523.0
wine-quality-red,0.6975,0.6975,0.6975,0.6975000000000001,1.1102230246251563e-16,,,,0.6792353350287748,0.6792353350287748,0.6792353350287748,0.6792353350287748,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 125, -K, 5, -depth, 14]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 125, -K, 5, -depth, 14]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 125, -K, 5, -depth, 14]",0.6703716793537362,0.6703716793537362,0.6703716793537362,0.6703716793537362,0.0,0.6975,0.6975,0.6975,0.6975000000000001,1.1102230246251563e-16,1513.0,1530.0,1514.0
