,Unnamed: 0,sklearn_accuracy_1,sklearn_f1_score_1,sklearn_precision_1,sklearn_recall_1,sklearn_time_1,sklearn_e_accuracy_1,sklearn_e_f1_score_1,sklearn_e_precision_1,sklearn_e_recall_1,sklearn_e_time_1,sklearn_m_accuracy_1,sklearn_m_f1_score_1,sklearn_m_precision_1,sklearn_m_recall_1,sklearn_m_time_1,sklearn_v_accuracy_1,sklearn_v_f1_score_1,sklearn_v_precision_1,sklearn_v_recall_1,sklearn_v_time_1,autoweka_accuracy_1,autoweka_f1_score_1,autoweka_precision_1,autoweka_recall_1,autoweka_time_1,tpot_accuracy_1,tpot_f1_score_1,tpot_precision_1,tpot_recall_1,tpot_time_1
56,php5s7Ep8,0.7942386831275721,0.7902067018090196,0.7977563747250805,0.7942386831275721,3600.7110414505005,0.7901234567901234,0.7875036121526388,0.7931837023508526,0.7901234567901234,3602.0753490924835,0.7921810699588477,0.7892860024201864,0.7932678652091886,0.7921810699588477,3601.385717391968,0.7674897119341564,0.7652244177999528,0.7734487741944968,0.7674897119341564,3596.630920886993,0.7962962962962963,0.7922291895333933,0.7945778788298801,0.7962962962962963,3399.0,0.7777777777777778,0.77624563808988,0.7788315017091217,0.7777777777777778,3612.541862726212
57,php7KLval,0.7959999999999999,0.7680767218831734,0.7816000000000001,0.7959999999999999,3599.087461948395,0.7879999999999999,0.7615241065627032,0.7692649082568808,0.7879999999999999,3602.0565419197083,0.78,0.7410770643733824,0.7604424778761062,0.78,3598.236262798309,0.792,0.7717200000000002,0.7745017129805862,0.792,3597.7733743190765,0.708,0.7072213333333333,0.7064646533973918,0.708,3030.0,0.7879999999999999,0.7639370699137908,0.7690773420479304,0.7879999999999999,3650.257961511612
58,phpB0xrNj,0.9615384615384616,0.9615584840041236,0.9625577082806981,0.9615384615384616,3596.9520511627197,0.9641025641025641,0.9640729313684858,0.9645540657305474,0.9641025641025641,3596.8299672603607,0.9641025641025641,0.9641083876322518,0.964762553229546,0.9641025641025641,3596.992735862732,0.9543589743589744,0.9545187022787008,0.9556411622565502,0.9543589743589744,3596.2164545059204,0.8794871794871795,0.8793364531274689,0.8852336099549976,0.8794871794871795,3221.0,,,,,3605.638242959976
59,phpCsX3fx,0.7925,0.7855849428349428,0.822640873015873,0.7925,3600.191789865494,0.805,0.7983995032745033,0.8434642857142856,0.805,3596.637511730194,0.77,0.7678335830835831,0.8216488095238096,0.77,3600.991532802582,0.7525,0.7522653596403596,0.8217023809523809,0.7525,3598.088416576385,0.785,0.7928218170718169,0.850017857142857,0.785,3044.0,,,,,3727.065927028656
60,phpEZ030X,0.75,0.7420634920634921,0.8409090909090908,0.75,3596.307937145233,0.9375,0.9377450980392156,0.9453125,0.9375,3596.171186685562,0.75,0.7420634920634921,0.8409090909090908,0.75,3596.5701072216034,0.8125,0.8102941176470588,0.8687499999999999,0.8125,3595.868010997772,0.75,0.75,0.7738095238095237,0.75,3095.0,,,,,
61,phpGReJjU,1.0,1.0,1.0,1.0,3602.223365545273,1.0,1.0,1.0,1.0,3602.8044090271,1.0,1.0,1.0,1.0,3602.30988740921,1.0,1.0,1.0,1.0,3601.827069044113,1.0,1.0,1.0,1.0,3228.0,,,,,3600.977043628693
62,phpGUrE90,0.8636363636363636,0.8618606826699312,0.8628049504715299,0.8636363636363636,3598.0743691921234,0.8712121212121212,0.8699099181910104,0.8703512396694215,0.8712121212121212,3595.8468449115753,0.8371212121212122,0.8347535089458761,0.8355629910674275,0.8371212121212122,3595.994324684143,0.8674242424242424,0.8681053484218789,0.8694317284489185,0.8674242424242424,3596.235567331314,0.0,0.0,0.0,0.0,3960.0,0.8484848484848485,0.8496674057649667,0.8524475524475524,0.8484848484848485,3602.187494277954
63,phpHyLSNF,0.9300699300699301,0.9237726197004308,0.9518939393939394,0.9300699300699301,3596.42683506012,,,,,,0.8741258741258742,0.8708629643538387,0.9009937430990064,0.8741258741258742,3598.0738825798035,0.9090909090909092,0.8955857290003503,0.9077294597399492,0.9090909090909092,3597.651591777801,0.8321678321678321,0.8322220488549089,0.8545984318711592,0.8321678321678322,3054.0,0.8881118881118881,0.8803356046985482,0.9180100601153236,0.8881118881118881,3673.615553855896
64,phpN4gaxw,0.9985623921794134,0.9985624006679864,0.9985686511522376,0.9985623921794134,3596.8800830841064,0.9971247843588268,0.997123102312037,0.9971290121446872,0.9971247843588268,3596.8038218021393,0.9959746981023576,0.9959737324305274,0.9959815833924672,0.9959746981023576,3595.9251234531403,0.9968372627947096,0.9968355515743712,0.9968581036377182,0.9968372627947096,3596.3114137649536,0.9324324324324323,0.9324023591067804,0.9325885310340062,0.9324324324324323,3104.0,,,,,3860.544061899185
65,phpNevWWL,0.7228571428571429,0.7087701045866747,0.7293257444086954,0.7228571428571429,3595.237402677536,0.7257142857142858,0.7130441978013765,0.726261797026503,0.7257142857142858,3597.8870120048523,0.7057142857142857,0.6950020824127665,0.6995720997760959,0.7057142857142857,3597.740987300873,0.7257142857142858,0.7130441978013765,0.726261797026503,0.7257142857142858,3597.32417178154,0.7314285714285714,0.7165946913227106,0.7255142560639898,0.7314285714285714,3130.0,0.7128571428571429,0.6977031842646203,0.7078484749554874,0.7128571428571429,3603.9647817611694
66,phpPbCMyg,0.6058823529411764,0.5894168360997226,0.5858412198818082,0.6058823529411764,3598.020087003708,0.5980392156862745,0.5749448123828736,0.5777002602401108,0.5980392156862745,3596.8958265781403,0.592156862745098,0.5785191431560419,0.573814406061228,0.592156862745098,3598.2850065231323,0.5973856209150327,0.5852652843019129,0.5796007579647235,0.5973856209150327,3600.461666822433,0.5843137254901961,0.5776829144097472,0.5729978106273784,0.5843137254901961,3015.0,0.6124183006535948,0.5994598812993047,0.5940476712850692,0.6124183006535948,3656.178235054016
67,phpSZJq5T,0.9111111111111112,0.9121446317318352,0.9239618406285074,0.9111111111111112,3602.928012847901,0.9333333333333332,0.933063595808694,0.9451234567901236,0.9333333333333332,3598.763483047485,,,,,,0.9222222222222224,0.9226709475213088,0.9339618406285072,0.9222222222222224,3603.305044651032,0.9222222222222224,0.9231779748936612,0.9382323232323232,0.9222222222222224,3059.0,0.9777777777777776,0.9777777777777776,0.9801234567901236,0.9777777777777776,3643.83704996109
68,phpTJRsqa,0.6636734693877551,0.6543279254494043,0.6622082173524382,0.6636734693877551,3602.488993406296,0.6375510204081632,0.6132965253482432,0.6547542952056482,0.6375510204081632,3596.5801339149475,0.6457142857142857,0.638186142038573,0.6445806939453211,0.6457142857142857,3601.10936164856,0.6473469387755102,0.6403966920619886,0.6441428641842526,0.6473469387755102,3598.2353858947754,0.6816326530612246,0.6688972658928601,0.6922181444480155,0.6816326530612244,3116.0,0.6857142857142857,0.6710597704112692,0.7029793510693809,0.6857142857142857,3601.563388824463
69,phpVeNa5j,0.9970674486803521,0.9970662433111344,0.9970729075421159,0.9970674486803521,3597.182383298874,0.99633431085044,0.9963322665626346,0.9963453395951194,0.99633431085044,3597.4039118289948,0.9970674486803521,0.9970662433111344,0.9970729075421159,0.9970674486803521,3598.2086129188538,0.9978005865102639,0.9977987286128014,0.9978061617028868,0.9978005865102639,3599.445422410965,0.9948680351906158,0.994865514198178,0.994892477107184,0.9948680351906158,3438.0,0.99633431085044,0.9963412242308406,0.9963715440821644,0.99633431085044,3617.5223042964935
70,phpWfYmlu,0.974054054054054,0.9740513246384598,0.9742763720056348,0.974054054054054,3595.899683713913,0.972972972972973,0.9729701298317291,0.9731948105923862,0.972972972972973,3596.651564836502,0.9783783783783784,0.978375598356312,0.9786496776669652,0.9783783783783784,3596.238002538681,0.9610810810810808,0.9610671576764902,0.9617821135742484,0.9610810810810808,3595.7766931056976,0.9783783783783784,0.9783761038653832,0.9786026176586284,0.9783783783783784,3110.0,0.9762162162162162,0.9762161606220132,0.9762183869298277,0.9762162162162162,3604.856096982956
71,phpYLeydd,0.6751721344673957,0.6681869192138297,0.6740900600516601,0.6751721344673957,3597.820456027985,0.6549210206561361,0.6456299218736922,0.6530899300781328,0.6549210206561361,3597.423298597336,0.6747671121911705,0.6689244763734732,0.6695890111725382,0.6747671121911705,3598.2331285476685,0.6751721344673957,0.6647713985247649,0.6756773322343359,0.6751721344673957,3597.3533022403717,0.6577561765897124,0.6524026129435856,0.6544331492704426,0.6577561765897124,3141.0,0.6496557310652086,0.6404956041507135,0.6446218300914965,0.6496557310652086,3691.847447156906
72,phpZrCzJR,0.9898039215686274,0.9887985030990528,0.9886709894108321,0.9898039215686274,3597.118356466293,0.9913725490196078,0.9902115029563672,0.9908402030645987,0.9913725490196078,3596.2478008270264,0.9913725490196078,0.9902115029563672,0.9908402030645987,0.9913725490196078,3598.527163505554,0.9898039215686274,0.9894178555532128,0.9891653017611182,0.9898039215686274,3595.4834730625153,0.9921568627450981,0.9912466099317312,0.9917189550451412,0.9921568627450981,3011.0,0.9929411764705882,0.9924712512423474,0.9924727841891324,0.9929411764705882,3690.862245559693
73,phpbL6t4U,0.9936745255894192,0.993672889334736,0.9936957409695568,0.9936745255894192,3596.4886169433594,0.9942495687176538,0.9942473727340804,0.9942756889222488,0.9942495687176538,3596.843981027603,0.9939620471535364,0.9939633980931606,0.99398413068086,0.9939620471535364,3596.735635280609,0.9930994824611846,0.9930962029539581,0.993109492183304,0.9930994824611846,3596.2363986968994,0.9910868315123637,0.9910795512667594,0.9910933639203297,0.9910868315123634,3304.0,,,,,3703.308810710907
74,phpchCuL5,1.0,1.0,1.0,1.0,3595.9633107185364,1.0,1.0,1.0,1.0,3597.545672416687,1.0,1.0,1.0,1.0,3597.745075464249,0.9962962962962963,0.9962895927601808,0.9963824289405684,0.9962962962962963,3595.6308138370514,1.0,1.0,1.0,1.0,3012.0,1.0,1.0,1.0,1.0,3604.673082590103
75,phpdReP6S,0.9305993690851736,0.9109508897731474,0.906147161596777,0.9305993690851736,3595.8130462169647,0.9290220820189274,0.9078890806764148,0.901044952681388,0.9290220820189274,3596.109358787537,0.9305993690851736,0.9193051945670059,0.9142910564527374,0.9305993690851736,3596.8093795776367,0.9337539432176656,0.916829340662773,0.9146576917801716,0.9337539432176656,3597.314378261566,0.9337539432176656,0.9108843685412814,0.9129505725886268,0.9337539432176656,3119.0,0.9305993690851736,0.9146504751639092,0.9096137218029148,0.9305993690851736,3729.069918632507
76,phpdo58hj,0.875,0.875,0.875,0.875,3596.0342016220093,0.875,0.875,0.875,0.875,3597.317138195038,0.9375,0.9377450980392156,0.9453125,0.9375,3597.083993673325,0.75,0.75,0.75,0.75,3597.55903339386,0.6875,0.6837044534412955,0.6854166666666666,0.6875,3227.0,0.875,0.875,0.875,0.875,3827.7144269943237
77,phpfLuQE4,0.8384615384615385,0.8384519799500665,0.8409270216962527,0.8384615384615385,3595.9859116077423,0.8415384615384616,0.8415290850938747,0.8440134274010014,0.8415384615384616,3595.744045734405,0.84,0.8397984390391756,0.8453732765438452,0.84,3595.903229475021,0.8569230769230769,0.8569633801862864,0.8581762820512819,0.8569230769230769,3595.1877357959747,0.7261538461538461,0.7259878929316194,0.7293540216020614,0.7261538461538461,3409.0,0.8384615384615385,0.8383479618395662,0.8425738924902295,0.8384615384615385,3659.612289428711
78,phpfrJpBS,1.0,1.0,1.0,1.0,3598.567113161087,1.0,1.0,1.0,1.0,3597.9815199375153,1.0,1.0,1.0,1.0,3598.061351776123,1.0,1.0,1.0,1.0,3597.5102729797363,0.9993827160493828,0.9993827160493828,0.9993827160493828,0.9993827160493828,3022.0,1.0,1.0,1.0,1.0,3608.528778076172
79,phphQEck0,0.9996735493348567,0.9996736333708514,0.9996739775853298,0.9996735493348567,3596.229775428772,0.9995756141353138,0.9995757597481512,0.9995763676507076,0.9995756141353138,3596.2198412418365,0.9996409042683424,0.9996410069673536,0.9996414308165223,0.9996409042683424,3596.1474618911743,0.9995429690687996,0.9995431128311092,0.9995436450639368,0.9995429690687996,3596.223057746887,0.8869338121276422,0.8857212851498345,0.8848400536130826,0.8869338121276422,3083.0,,,,,3960.0010194778442
80,phpkIxskf,0.9048040343271698,0.8941556893798354,0.8927343557047329,0.9048040343271698,3595.987535238266,0.9056002831106784,0.8972603806669351,0.8949328952002743,0.9056002831106784,3596.25901722908,0.9047155622401132,0.8981518910495612,0.8953490295824255,0.9047155622401132,3596.2554767131805,0.9060426435459612,0.8975825719122554,0.895373026936212,0.9060426435459612,3596.300539970398,0.9045386180660002,0.8959663041064818,0.8935357481350367,0.9045386180660002,3518.0,0.9086083340706008,0.9024748109471707,0.9000305868820706,0.9086083340706008,3785.687577009201
81,phpmPOD5A,0.9494690589527646,0.9354855776737172,0.9398706823241941,0.9494690589527646,3596.7733302116394,0.95020139143171,0.9378969013127276,0.9405881760162996,0.95020139143171,3596.8345186710358,0.9449530086659343,0.9250741581500622,0.9301774570831628,0.9449530086659343,3595.8029720783234,0.9494690589527646,0.9348243605840808,0.9404446313105521,0.9494690589527646,3596.4413669109344,0.9454412303185644,0.9409624765049188,0.9382039533018062,0.9454412303185646,3051.0,0.951055779323813,0.9429273935360856,0.941978074013488,0.951055779323813,3675.597252130509
82,phpmcGu2X,0.9518518518518518,0.9514885952432802,0.9536879604111742,0.9518518518518518,3598.1642410755157,0.9444444444444444,0.9435314211454562,0.945844477672144,0.9444444444444444,3595.906304836273,0.9518518518518518,0.9511886880035424,0.9534705997205998,0.9518518518518518,3596.472485780716,0.9592592592592591,0.9590429508438096,0.962710561023047,0.9592592592592591,3596.957852602005,0.8037037037037037,0.8212611014930451,0.8625223130778686,0.8037037037037037,3039.0,0.9481481481481482,0.9479838156334316,0.9491969073450556,0.9481481481481482,3632.505701780319
83,phpn1jVwe,0.9824749642346208,0.9801769179221036,0.9805526303609716,0.9824749642346208,3595.849081993103,0.98068669527897,0.9774273531558272,0.9782951474675884,0.98068669527897,3596.1240293979645,0.984620886981402,0.983323511889602,0.9832242804208804,0.984620886981402,3597.051507472992,0.9839055793991416,0.9835378716983284,0.9832594955487144,0.9839055793991416,3597.283057928085,0.9803290414878396,0.9779456135957376,0.9776716773906612,0.9803290414878396,3023.0,0.9853361945636624,0.9842238914917156,0.9841035291338878,0.9853361945636624,3654.508608341217
84,phpoOxxNn,0.82,0.8219338300588299,0.8534345238095237,0.82,3608.113876342773,0.82,0.8163032661782662,0.8573690476190476,0.82,3598.386968851089,0.7875,0.7840590659340659,0.8303630952380954,0.7875,3599.039789199829,0.7875,0.7837089022089022,0.8319404761904763,0.7875,3598.196853876114,0.74,0.74644826007326,0.7952123015873016,0.74,3177.0,,,,,3606.225514888763
85,phpoW7Dbi,,,,,,,,,,,1.0,1.0,1.0,1.0,3597.0885696411133,1.0,1.0,1.0,1.0,3595.696086168289,0.4950495049504951,0.327847354271851,0.2450740123517302,0.4950495049504951,3449.0,1.0,1.0,1.0,1.0,3646.716849088669
86,phprAeXmK,0.9542380583250916,0.9475193504166406,0.9478691412790016,0.9542380583250916,3595.4602904319763,0.9549998663494694,0.9482510065582092,0.9489783845124282,0.9549998663494694,3595.174515724182,0.9543850739087434,0.9477165597173016,0.9480784205069898,0.9543850739087434,3594.9687130451202,0.9543850739087434,0.9477165597173016,0.9480784205069898,0.9543850739087434,3595.3381807804108,0.9499746063991874,0.9395517362728419,0.9418219970661152,0.9499746063991874,3562.0,,,,,3631.744610786438
87,phptd5jYj,0.9448621553884712,0.9453532933172172,0.9480964453186724,0.9448621553884712,3603.3154723644257,0.9323308270676692,0.932526593240134,0.9368641782829424,0.9323308270676692,3595.6330173015594,0.9398496240601504,0.9402455287697544,0.9450262496175148,0.9398496240601504,3595.9823915958405,0.924812030075188,0.9256107557289746,0.9315525458184736,0.924812030075188,3596.5508074760437,0.8496240601503761,0.8507229104710505,0.8578379525641552,0.849624060150376,3534.0,0.9473684210526316,0.9475998251647648,0.9503840491327872,0.9473684210526316,3656.351245164871
88,phpvcoG8S,,,,,3640.405164003372,0.6581433635406315,0.6431664020747675,0.6625448103006271,0.6581433635406315,3613.218454122543,0.6624223187932902,0.6512870428490231,0.664094969202297,0.6624223187932902,3604.71435546875,0.6624964774631802,0.6580617628738974,0.6604248391983277,0.6624964774631802,3602.0260756015778,0.6426367856666123,0.629604948932187,0.6428372952622399,0.6426367856666123,3352.0,,,,,3610.4418778419495
89,phpvtdNPU,0.9166666666666666,0.9116161616161615,0.9236111111111112,0.9166666666666666,3599.828501701355,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3960.0,0.9583333333333334,0.9527777777777778,0.9635416666666666,0.9583333333333334,3621.2450983524323
90,phpxijhaP,0.9810810810810808,0.9810800472939072,0.9811483999193324,0.9810810810810808,3595.699813842773,0.9832432432432432,0.9832427976800104,0.9832705095733062,0.9832432432432432,3597.343898296356,0.9783783783783784,0.9783776707785796,0.9784135591575416,0.9783783783783784,3596.5375463962555,0.9827027027027028,0.9827023387997641,0.9827226501816704,0.9827027027027028,3596.1022419929504,0.9821621621621619,0.982161687852914,0.9821893400369772,0.9821621621621619,3012.0,0.9832432432432432,0.9832425822320264,0.9832884695782176,0.9832432432432432,3606.359514713288
91,pokerhand-normalized,0.9995899682104764,0.999580373343473,0.9995836350373862,0.9995899682104764,3632.0156178474426,0.9987843763416482,0.9987324641719124,0.9987561371853116,0.9987843763416482,3634.2524003982544,0.9953401093096512,0.99465859744955,0.9953337357597648,0.9953401093096512,3599.9560050964355,0.9953401093096512,0.99465859744955,0.9953337357597648,0.9953401093096512,3599.7938375473022,0.7944341802499747,0.7744976664496949,0.8039990263832962,0.7944341802499747,3587.0,,,,,3606.5094935894012
92,schizo,0.9647058823529412,0.9643956043956045,0.9666666666666666,0.9647058823529412,3605.222393035889,0.9882352941176472,0.9882046080278221,0.9884615384615384,0.9882352941176472,3596.834075689316,0.8941176470588236,0.8943607404218683,0.8948571428571428,0.8941176470588236,3601.7014694213867,0.8941176470588236,0.8943607404218683,0.8948571428571428,0.8941176470588236,3600.686311006546,1.0,1.0,1.0,1.0,3008.0,1.0,1.0,1.0,1.0,3601.814529418945
93,shuttle,0.9997931034482759,0.9997973859274846,0.9998093306288032,0.9997931034482759,3597.700200080872,0.9997931034482759,0.9997822722310076,0.9997974752596964,0.9997931034482759,3597.096927404404,0.9997931034482759,0.9998037866509258,0.9998368226600984,0.9997931034482759,3598.205815553665,0.9995862068965518,0.9995812015342304,0.9995863419339206,0.9995862068965518,3598.8740663528442,0.9987586206896552,0.9985326483779106,0.9984150447823666,0.9987586206896552,3060.0,,,,,3686.805383443832
94,solar-flare_1,0.7721518987341772,0.7572937115007108,0.7471368294153105,0.7721518987341772,3600.6219847202296,0.7594936708860759,0.7644665461121157,0.7732445036642238,0.7594936708860759,3602.020580053329,0.6582278481012658,0.6726943942133816,0.6902065289806796,0.6582278481012658,3605.0349378585815,0.7594936708860759,0.7467444584712318,0.7439262713746391,0.7594936708860759,3598.414179801941,0.7974683544303798,0.7825810046970783,0.7786586719964468,0.7974683544303798,3009.0,0.7468354430379747,0.7334796976661749,0.7334966653055669,0.7468354430379747,3601.7208321094513
95,synthetic_control,0.98,0.97983789260385,0.981818181818182,0.98,3597.0618164539337,0.9466666666666668,0.9464571271022884,0.9481615673644658,0.9466666666666668,3595.291081905365,0.9666666666666668,0.9665997546559606,0.9667562724014336,0.9666666666666668,3596.650029420853,0.98,0.97983789260385,0.981818181818182,0.98,3595.106752872467,0.9466666666666668,0.9462857483418899,0.9481351981351982,0.9466666666666668,3046.0,0.9866666666666668,0.9866506165307654,0.9871381306865178,0.9866666666666668,3601.5555193424225
96,tumors_C,0.6,0.62,0.6592592592592593,0.6,3598.351916074753,0.6,0.62,0.6592592592592593,0.6,3600.870927810669,0.5333333333333333,0.5601275917065389,0.6261904761904762,0.5333333333333333,3597.282860994339,,,,,,0.7333333333333333,0.7,0.6974358974358974,0.7333333333333333,3222.0,,,,,
97,umistfacescropped,0.9722222222222222,0.9746031746031744,0.9858796296296296,0.9722222222222222,3597.8458523750305,0.9652777777777778,0.9674272486772486,0.9817460317460319,0.9652777777777778,3597.3669984340668,0.9652777777777778,0.9674272486772486,0.9817460317460319,0.9652777777777778,3597.305767774582,0.9652777777777778,0.9674272486772486,0.9817460317460319,0.9652777777777778,3598.0615000724792,0.0,0.0,0.0,0.0,3960.0,,,,,3814.0538563728333
98,vowel,1.0,1.0,1.0,1.0,3600.549288034439,0.995967741935484,0.9960101780411992,0.996151026392962,0.995967741935484,3600.5375332832336,0.995967741935484,0.9960101780411992,0.996151026392962,0.995967741935484,3598.453696727753,1.0,1.0,1.0,1.0,3599.612873077393,1.0,1.0,1.0,1.0,3012.0,1.0,1.0,1.0,1.0,3608.7747631073
99,wine-quality-red,0.6675,0.6443255384529379,0.6306689690433785,0.6675,3597.6251566410065,0.68,0.6562451632047477,0.6437420814479639,0.68,3597.791718006134,0.68,0.6576154696132597,0.6445408229512598,0.68,3600.332062482834,0.6375,0.6170023507435505,0.6021500000000001,0.6375,3599.3066034317017,0.6975,0.6792353350287748,0.6703716793537362,0.6975,3182.0,0.695,0.6739478343082429,0.6640457317073171,0.695,3625.432288646698
