dataset,accuracy_1,accuracy_2,accuracy_3,accuracy_mean,accuracy_std,error_1,error_2,error_3,f1score_1,f1score_2,f1score_3,f1score_mean,f1score_std,model_1,model_2,model_3,precision_1,precision_2,precision_3,precision_mean,precision_std,recall_1,recall_2,recall_3,recall_mean,recall_std,time_1,time_2,time_3
phpHyLSNF,0.8321678321678321,,,0.8321678321678321,0.0,,,,0.8322220488549089,,,0.8322220488549089,0.0,"best classifier: weka.classifiers.bayes.NaiveBayes
arguments: []",,,0.8545984318711592,,,0.8545984318711592,0.0,0.8321678321678322,,,0.8321678321678322,0.0,556.0,,
phpN4gaxw,0.9324324324324323,,,0.9324324324324323,0.0,,,,0.9324023591067804,,,0.9324023591067804,0.0,"best classifier: weka.classifiers.functions.Logistic
arguments: [-R, 0.0885405771893914]",,,0.9325885310340062,,,0.9325885310340062,0.0,0.9324324324324323,,,0.9324324324324323,0.0,585.0,,
phpNevWWL,0.7157142857142857,,,0.7157142857142857,0.0,,,,0.6944940185678979,,,0.6944940185678979,0.0,"best classifier: weka.classifiers.functions.MultilayerPerceptron
arguments: [-L, 0.265210677723732, -M, 0.6480391030920175, -H, o, -C, -R, -D, -S, 1]",,,0.6864031428151028,,,0.6864031428151028,0.0,0.7157142857142857,,,0.7157142857142857,0.0,558.0,,
phpPbCMyg,0.5882352941176471,,,0.5882352941176471,0.0,,,,0.580196973827395,,,0.580196973827395,0.0,"best classifier: weka.classifiers.meta.AdaBoostM1
arguments: [-P, 100, -I, 10, -Q, -S, 1, -W, weka.classifiers.trees.RandomForest, --, -I, 43, -K, 0, -depth, 20]",,,0.5754139807210734,,,0.5754139807210734,0.0,0.5882352941176471,,,0.5882352941176471,0.0,583.0,,
phpSZJq5T,0.9222222222222224,,,0.9222222222222224,0.0,,,,0.9231779748936612,,,0.9231779748936612,0.0,"best classifier: weka.classifiers.bayes.NaiveBayes
arguments: []",,,0.9382323232323232,,,0.9382323232323232,0.0,0.9222222222222224,,,0.9222222222222224,0.0,569.0,,
phpTJRsqa,0.6783673469387754,,,0.6783673469387754,0.0,,,,0.6676008254060121,,,0.6676008254060121,0.0,"best classifier: weka.classifiers.lazy.IBk
arguments: [-E, -K, 21, -I]",,,0.6822987272421721,,,0.6822987272421721,0.0,0.6783673469387755,,,0.6783673469387755,0.0,516.0,,
phpVeNa5j,0.995601173020528,,,0.995601173020528,0.0,,,,0.9956014940782384,,,0.9956014940782384,0.0,"best classifier: weka.classifiers.meta.AdaBoostM1
arguments: [-P, 100, -I, 10, -Q, -S, 1, -W, weka.classifiers.trees.RandomForest, --, -I, 43, -K, 0, -depth, 20]",,,0.9956235625647636,,,0.9956235625647636,0.0,0.995601173020528,,,0.995601173020528,0.0,534.0,,
phpWfYmlu,0.9637837837837836,0.9729729729729728,0.9729729729729728,0.96990990990991,0.004331825326187868,,,,0.9637430736592281,0.9729716462435094,0.9729716462435094,0.969895455382082,0.004350390836678448,"best classifier: weka.classifiers.functions.SMO
arguments: [-C, 1.0574050316054016, -N, 0, -K, weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 4.819706475007974]","best classifier: weka.classifiers.bayes.NaiveBayes
arguments: [-K]","best classifier: weka.classifiers.bayes.NaiveBayes
arguments: [-K]",0.9659475318122788,0.9730817817031486,0.9730817817031486,0.9707036984061921,0.0033631176510090285,0.9637837837837838,0.972972972972973,0.972972972972973,0.96990990990991,0.004331825326187868,634.0,552.0,610.0
phpYLeydd,0.5937626569461321,,,0.5937626569461321,0.0,,,,0.5808500688094357,,,0.5808500688094357,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]",,,0.5874954496421383,,,0.5874954496421383,0.0,0.5937626569461321,,,0.5937626569461321,0.0,516.0,,
phpZrCzJR,0.992156862745098,,,0.992156862745098,0.0,,,,0.9912466099317312,,,0.9912466099317312,0.0,"best classifier: weka.classifiers.rules.OneR
arguments: [-B, 2]",,,0.9917189550451412,,,0.9917189550451412,0.0,0.992156862745098,,,0.992156862745098,0.0,539.0,,
phpbL6t4U,0.9798734905117884,,,0.9798734905117884,0.0,,,,0.9798426457337448,,,0.9798426457337448,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]",,,0.9798716629593424,,,0.9798716629593424,0.0,0.9798734905117884,,,0.9798734905117884,0.0,532.0,,
phpchCuL5,1.0,,,1.0,0.0,,,,1.0,,,1.0,0.0,"best classifier: weka.classifiers.trees.REPTree
arguments: [-M, 9, -V, 0.0032399393731372215, -L, -1, -P]",,,1.0,,,1.0,0.0,1.0,,,1.0,0.0,546.0,,
phpdReP6S,0.9337539432176656,,,0.9337539432176656,0.0,,,,0.9108843685412814,,,0.9108843685412814,0.0,"best classifier: weka.classifiers.functions.MultilayerPerceptron
arguments: [-L, 0.9016538469375728, -M, 0.36063042122350475, -H, a, -R, -D, -S, 1]",,,0.9129505725886268,,,0.9129505725886268,0.0,0.9337539432176656,,,0.9337539432176656,0.0,592.0,,
phpdo58hj,0.875,,,0.875,0.0,,,,0.875,,,0.875,0.0,"best classifier: weka.classifiers.bayes.NaiveBayesMultinomial
arguments: []",,,0.875,,,0.875,0.0,0.875,,,0.875,0.0,572.0,,
phpfLuQE4,0.7861538461538461,0.7861538461538461,0.7861538461538461,0.7861538461538461,0.0,,,,0.786141192505326,0.786141192505326,0.786141192505326,0.786141192505326,0.0,"best classifier: weka.classifiers.lazy.IBk
arguments: [-K, 3, -I]","best classifier: weka.classifiers.lazy.IBk
arguments: [-K, 3, -I]","best classifier: weka.classifiers.lazy.IBk
arguments: [-K, 3, -I]",0.7884581247155211,0.7884581247155211,0.7884581247155211,0.7884581247155212,1.1102230246251563e-16,0.7861538461538462,0.7861538461538462,0.7861538461538462,0.7861538461538462,0.0,545.0,549.0,549.0
phpfrJpBS,0.9243827160493826,,,0.9243827160493826,0.0,,,,0.9248683140420184,,,0.9248683140420184,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]",,,0.9254900368538672,,,0.9254900368538672,0.0,0.9243827160493828,,,0.9243827160493828,0.0,517.0,,
phphQEck0,0.8869338121276422,,,0.8869338121276422,0.0,,,,0.8857212851498345,,,0.8857212851498345,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]",,,0.8848400536130826,,,0.8848400536130826,0.0,0.8869338121276422,,,0.8869338121276422,0.0,582.0,,
phpkIxskf,0.8994072370167213,,,0.8994072370167213,0.0,,,,0.8813990582675267,,,0.8813990582675267,0.0,"best classifier: weka.classifiers.meta.Bagging
arguments: [-P, 74, -I, 4, -S, 1, -W, weka.classifiers.rules.PART, --, -N, 4, -M, 44, -R, -B]",,,0.8840494092855441,,,0.8840494092855441,0.0,0.8994072370167212,,,0.8994072370167212,0.0,560.0,,
phpmPOD5A,0.9454412303185644,,,0.9454412303185644,0.0,,,,0.9409624765049188,,,0.9409624765049188,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]",,,0.9382039533018062,,,0.9382039533018062,0.0,0.9454412303185646,,,0.9454412303185646,0.0,562.0,,
phpmcGu2X,0.8185185185185184,,,0.8185185185185184,0.0,,,,0.8225764168083604,,,0.8225764168083604,0.0,"best classifier: weka.classifiers.bayes.NaiveBayes
arguments: []",,,0.8769654300299462,,,0.8769654300299462,0.0,0.8185185185185185,,,0.8185185185185185,0.0,536.0,,
phpn1jVwe,0.9735336194563662,,,0.9735336194563662,0.0,,,,0.967042411691838,,,0.967042411691838,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 7, -K, 4, -depth, 5]",,,0.9660882229900374,,,0.9660882229900374,0.0,0.9735336194563662,,,0.9735336194563662,0.0,56.0,,
phpoOxxNn,0.77,,,0.77,0.0,,,,0.7728568237318234,,,0.7728568237318234,0.0,"best classifier: weka.classifiers.functions.SimpleLogistic
arguments: [-S, -W, 0]",,,0.8211339285714284,,,0.8211339285714284,0.0,0.77,,,0.77,0.0,554.0,,
phpoW7Dbi,0.8943894389438944,,,0.8943894389438944,0.0,,,,0.8943917396270823,,,0.8943917396270823,0.0,"best classifier: weka.classifiers.functions.SMO
arguments: [-C, 1.0574050316054016, -N, 0, -K, weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 4.819706475007974]",,,0.8944719759532593,,,0.8944719759532593,0.0,0.8943894389438944,,,0.8943894389438944,0.0,515.0,,
phprAeXmK,0.950308732725669,0.950308732725669,0.950308732725669,0.9503087327256688,1.1102230246251563e-16,,,,0.9400900067189104,0.9400900067189104,0.9400900067189104,0.9400900067189104,0.0,"best classifier: weka.classifiers.rules.DecisionTable
arguments: [-E, mae, -S, weka.attributeSelection.BestFirst, -X, 3]","best classifier: weka.classifiers.rules.DecisionTable
arguments: [-E, mae, -S, weka.attributeSelection.BestFirst, -X, 3]","best classifier: weka.classifiers.rules.DecisionTable
arguments: [-E, mae, -S, weka.attributeSelection.BestFirst, -X, 3]",0.9423499904314472,0.9423499904314472,0.9423499904314472,0.9423499904314472,0.0,0.950308732725669,0.950308732725669,0.950308732725669,0.9503087327256688,1.1102230246251563e-16,632.0,632.0,631.0
phptd5jYj,0.8496240601503761,,,0.8496240601503761,0.0,,,,0.8507229104710505,,,0.8507229104710505,0.0,"best classifier: weka.classifiers.functions.Logistic
arguments: [-R, 0.0885405771893914]",,,0.8578379525641552,,,0.8578379525641552,0.0,0.849624060150376,,,0.849624060150376,0.0,639.0,,
phpvcoG8S,0.6419767735045905,,,0.6419767735045905,0.0,,,,0.6251935327503588,,,0.6251935327503588,0.0,"best classifier: weka.classifiers.bayes.BayesNet
arguments: [-D, -Q, weka.classifiers.bayes.net.search.local.TAN]",,,0.6446579492026213,,,0.6446579492026213,0.0,0.6419767735045904,,,0.6419767735045904,0.0,589.0,,
phpvtdNPU,0.0,,,0.0,0.0,Timeout,,,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,660.0,,
phpxijhaP,0.9843243243243244,,,0.9843243243243244,0.0,,,,0.9843237059589928,,,0.9843237059589928,0.0,"best classifier: weka.classifiers.functions.SMO
arguments: [-C, 0.7127949742291734, -N, 0, -M, -K, weka.classifiers.functions.supportVector.PolyKernel -E 1.1133446901320447 -L]",,,0.9843696871401284,,,0.9843696871401284,0.0,0.9843243243243244,,,0.9843243243243244,0.0,541.0,,
pokerhand-normalized,0.0,0.0,0.0,0.0,0.0,Timeout,Timeout,Timeout,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0
schizo,1.0,,,1.0,0.0,,,,1.0,,,1.0,0.0,"best classifier: weka.classifiers.rules.OneR
arguments: [-B, 1]",,,1.0,,,1.0,0.0,1.0,,,1.0,0.0,557.0,,
shuttle,0.9987586206896552,,,0.9987586206896552,0.0,,,,0.9985326483779106,,,0.9985326483779106,0.0,"best classifier: weka.classifiers.trees.REPTree
arguments: [-M, 1, -V, 9.732121077003388E-4, -L, -1, -P]",,,0.9984150447823666,,,0.9984150447823666,0.0,0.9987586206896552,,,0.9987586206896552,0.0,548.0,,
solar-flare_1,0.7974683544303798,,,0.7974683544303798,0.0,,,,0.7835184706794109,,,0.7835184706794109,0.0,"best classifier: weka.classifiers.lazy.LWL
arguments: [-K, 90, -A, weka.core.neighboursearch.LinearNNSearch, -W, weka.classifiers.trees.RandomTree, --, -M, 36, -K, 4, -depth, 0, -N, 0]",,,0.7711781888997078,,,0.7711781888997078,0.0,0.7974683544303798,,,0.7974683544303798,0.0,510.0,,
synthetic_control,0.96,,,0.96,0.0,,,,0.959930420255534,,,0.959930420255534,0.0,"best classifier: weka.classifiers.functions.MultilayerPerceptron
arguments: [-L, 0.3828665974929958, -M, 0.7606801073157273, -B, -H, a, -C, -S, 1]",,,0.9603460159911772,,,0.9603460159911772,0.0,0.96,,,0.96,0.0,593.0,,
tumors_C,0.6,,,0.6,0.0,,,,0.6,,,0.6,0.0,"best classifier: weka.classifiers.functions.SMO
arguments: [-C, 0.8874101848849779, -N, 0, -M, -K, weka.classifiers.functions.supportVector.PolyKernel -E 3.995499668306657]",,,0.6,,,0.6,0.0,0.6,,,0.6,0.0,645.0,,
umistfacescropped,0.0,0.0,,0.0,0.0,Timeout,Timeout,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,660.0,660.0,
vowel,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,"best classifier: weka.classifiers.lazy.IBk
arguments: [-K, 1, -I]","best classifier: weka.classifiers.lazy.IBk
arguments: [-E, -K, 4, -X, -F]","best classifier: weka.classifiers.lazy.IBk
arguments: [-K, 23, -X, -I]",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,508.0,510.0,520.0
wine-quality-red,0.6975,0.6975,0.6975,0.6975000000000001,1.1102230246251563e-16,,,,0.6792353350287748,0.6792353350287748,0.6792353350287748,0.6792353350287748,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 125, -K, 5, -depth, 14]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 125, -K, 5, -depth, 14]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 125, -K, 5, -depth, 14]",0.6703716793537362,0.6703716793537362,0.6703716793537362,0.6703716793537362,0.0,0.6975,0.6975,0.6975,0.6975000000000001,1.1102230246251563e-16,550.0,532.0,513.0
