,Unnamed: 0,sklearn_accuracy_1,sklearn_f1_score_1,sklearn_precision_1,sklearn_recall_1,sklearn_time_1,sklearn_e_accuracy_1,sklearn_e_f1_score_1,sklearn_e_precision_1,sklearn_e_recall_1,sklearn_e_time_1,sklearn_m_accuracy_1,sklearn_m_f1_score_1,sklearn_m_precision_1,sklearn_m_recall_1,sklearn_m_time_1,sklearn_v_accuracy_1,sklearn_v_f1_score_1,sklearn_v_precision_1,sklearn_v_recall_1,sklearn_v_time_1,autoweka_accuracy_1,autoweka_f1_score_1,autoweka_precision_1,autoweka_recall_1,autoweka_time_1,recipe_valid_acc,recipe_valid_precision,recipe_valid_recall,recipe_valid_f1,recipe_train_acc,recipe_train_precision,recipe_train_recall,recipe_train_f1,recipe_test_acc,recipe_test_precision,recipe_test_recall,recipe_test_f1,smartml_model,smartml_train_acc,smartml_valid_acc,tpot_accuracy_1,tpot_f1_score_1,tpot_precision_1,tpot_recall_1,tpot_time_1
40,eye_movements,0.7026335040234089,0.702658836015751,0.7027774009129566,0.7026335040234089,1796.3200514316559,0.6865398683247989,0.6867777882946111,0.6871235552841157,0.6865398683247989,1796.974890947342,0.6916605705925384,0.6909724495298837,0.6907573798160747,0.6916605705925384,1796.6099092960358,0.6437454279444038,0.6448330609728627,0.6484878210968704,0.6437454279444038,1796.2902615070345,0.3840526700804682,0.3842831676331424,0.3859463031335261,0.3840526700804682,1655.0,0.7058106460788297,0.7072325682871005,0.7058106460788297,0.7063347239470419,1.0,1.0,1.0,1.0,0.7560351133869788,0.7568142069846728,0.7560351133869788,0.7563640882539913,randomForest,1.0,"0.691294806144843
",0.7498171177761521,0.7502837837857994,0.7511588662799323,0.7498171177761521,1818.025759935379
41,gina_agnostic,0.9480968858131488,0.9480995147121606,0.9481046702657154,0.9480968858131488,1795.970959663391,0.9492502883506344,0.9492698894102076,0.9495421514123422,0.9492502883506344,1796.1057488918304,0.9411764705882352,0.9411897944527424,0.9412657813722148,0.9411764705882352,1796.0253677368164,0.9354094579008074,0.9354158281163358,0.935432167419044,0.9354094579008074,1796.9545013904572,0.8881199538638985,0.8880718926679165,0.8881399637530223,0.8881199538638985,1746.0,0.9090909090909092,0.9092328148011232,0.9090909090909092,0.90908882250567,0.9900038446751248,0.990005115894612,0.9900038446751248,0.99000389491514,0.908881199538639,0.9090541429631162,0.908881199538639,0.9089083895785413,plsda,0.808551992225462,"0.806228373702422
",,,,,1935.2193777561188
42,hiva_agnostic,0.9659735349716446,0.95534858186463,0.9602325776501921,0.9659735349716446,1795.0586037635805,,,,,,,,,,,0.9650283553875236,0.9557064429662409,0.9567563774019548,0.9650283553875236,1795.036847114563,0.9631379962192816,0.9552780093016628,0.9535257602255368,0.9631379962192816,1781.0,,,,,,,,,,,,,randomForest,0.996763754045307,"0.963137996219282
",,,,,1858.9936029911041
43,ipums_la_99-small,0.9312528267752148,0.9138388853380623,0.9091953516043628,0.9312528267752148,1796.2869431972504,,,,,,,,,,,0.9317051108095884,0.904807576131806,0.8940164805393118,0.9317051108095884,1795.5985646247864,0.8504398826979472,0.7817038541439134,0.7232479940832982,0.8504398826979472,1834.0,,,,,,,,,,,,,c50,0.9410523141866429,"0.930348258706468
",,,,,1847.516806602478
44,jm1,0.8163115356355621,0.7778265523842137,0.7842334983398185,0.8163115356355621,1795.1135439872742,0.8199853049228508,0.7749458936289827,0.7932308575155596,0.8199853049228508,1795.8952662944794,0.8185157972079353,0.7790905375440029,0.7884908799054369,0.8185157972079353,1795.8183798789978,0.8137398971344599,0.760091999095011,0.7803749412394517,0.8137398971344599,1795.4891369342804,0.8181484202792064,0.7798746054941118,0.7877298386591117,0.8181484202792064,1576.0,,,,,,,,,,,,,plsda,0.8140389562660791,"0.815209404849375
",0.8199853049228508,0.781579047233068,0.7912942109654995,0.8199853049228508,1819.5783298015594
45,jungle_chess_2pcs_endgame_panther_lion,1.0,1.0,1.0,1.0,1797.0441479682922,1.0,1.0,1.0,1.0,1796.1406347751615,1.0,1.0,1.0,1.0,1797.0509476661682,1.0,1.0,1.0,1.0,1795.702922821045,1.0,1.0,1.0,1.0,1519.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,c50,1.0,"1
",1.0,1.0,1.0,1.0,1805.0792100429533
46,kin8nm,0.888671875,0.8886267376749553,0.8886903883343862,0.888671875,1796.0779807567596,0.87060546875,0.8706026558408632,0.8706002586622398,0.87060546875,1795.8300938606262,0.888671875,0.8886810218155019,0.8886969566103812,0.888671875,1796.208066701889,0.8798828125,0.8799344054871211,0.8803636178165162,0.8798828125,1796.8119604587555,0.81298828125,0.8130570635371879,0.8133309304923255,0.81298828125,1657.0,0.8497830802603037,0.8498709987462169,0.8497830802603037,0.8497848031710324,1.0,1.0,1.0,1.0,0.48876953125,0.6354483919789592,0.48876953125,0.3396512368402354,knn,0.887532552083333,"0.857421875
",0.857421875,0.8574850171590382,0.8579668088854091,0.857421875,1808.9689736366272
47,leukemia,1.0,1.0,1.0,1.0,1796.4583251476288,1.0,1.0,1.0,1.0,1801.0341753959656,1.0,1.0,1.0,1.0,1796.75723195076,0.8888888888888888,0.8842592592592591,0.9059829059829059,0.8888888888888888,1799.5552506446838,1.0,1.0,1.0,1.0,1696.0,0.9411764705882352,0.9460784313725491,0.9411764705882352,0.939781446175308,1.0,1.0,1.0,1.0,0.8333333333333334,0.8690476190476191,0.8333333333333334,0.8206060606060606,knn,1.0,"0.722222222222222
",0.9444444444444444,0.9435154217762912,0.949074074074074,0.9444444444444444,1814.2332801818848
48,lymphoma_2classes,0.75,0.7517482517482517,0.7638888888888891,0.75,1795.2753040790558,0.8333333333333334,0.8333333333333334,0.8809523809523809,0.8333333333333334,1796.617329120636,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1794.9593024253845,0.9166666666666666,0.9172494172494172,0.9305555555555556,0.9166666666666666,1796.5696017742155,0.8333333333333333,0.8333333333333334,0.8809523809523809,0.8333333333333334,1569.0,0.7,0.8125,0.7,0.6703296703296704,1.0,1.0,1.0,1.0,0.5833333333333334,0.5729166666666666,0.5833333333333334,0.5740740740740741,knn,1.0,"0.5
",,,,,1980.0010697841644
49,mfeat-pixel,0.994,0.9939131486289432,0.9940395604395604,0.994,1797.1412551403046,0.994,0.9939131486289432,0.9940395604395604,0.994,1799.2573475837708,0.994,0.9939717359697589,0.9939662768305856,0.994,1799.346715927124,0.992,0.9919237236390964,0.9919394751963224,0.992,1796.5330295562744,0.996,0.9959618618195482,0.9960176211453744,0.996,1533.0,0.9955555555555556,0.9955555555555556,0.9955555555555556,0.9955555555555556,1.0,1.0,1.0,1.0,0.9940000000000001,0.9940395604395604,0.9940000000000001,0.9939131486289432,plsda,0.988,"0.988
",,,,,1980.000803232193
50,mnist_784,0.964,0.9639905001095926,0.9640206860811108,0.964,1795.5577511787415,0.9637714285714286,0.9637648952903672,0.9638134973968006,0.9637714285714286,1795.5600018501282,0.9641714285714286,0.9641589974689524,0.9641974738140248,0.9641714285714286,1795.755591392517,0.9641714285714286,0.9641589974689524,0.9641974738140248,0.9641714285714286,1795.8536591529846,0.0,0.0,0.0,0.0,1980.0,,,,,,,,,,,,,knn,1.0,"0.934971428571429
",,,,,1845.0776669979093
51,openml_phpJNxH0q,0.9657142857142856,0.9653766233766232,0.9662197870178074,0.9657142857142856,1799.5887243747711,0.9771428571428572,0.9771428571428572,0.9771428571428572,0.9771428571428572,1799.0425968170166,0.9714285714285714,0.9713624264537224,0.9713685474189676,0.9714285714285714,1797.5629434585571,0.96,0.9597105054845642,0.9600734618916438,0.96,1797.9900615215302,0.9828571428571428,0.9828174558722336,0.9828511404561824,0.9828571428571428,1527.0,0.9556962025316456,0.9559621316881184,0.9556962025316456,0.9557877111443028,0.9522900763358778,0.95276254134634,0.9522900763358778,0.9524331445212276,0.96,0.9602475685234304,0.96,0.9600888066604996,naiveBayes,0.958015267175573,"0.971428571428571
",0.9485714285714286,0.9484523676167006,0.948403361344538,0.9485714285714286,1800.7367267608645
52,page-blocks,0.97954711468225,0.97954711468225,0.97954711468225,0.97954711468225,1795.567342042923,0.9802775748721696,0.9803074322812528,0.9803398545008132,0.9802775748721696,1797.0263381004333,0.9780861943024104,0.9778814999329256,0.9777719644021461,0.9780861943024104,1796.4827809333801,0.97954711468225,0.9797881207354494,0.9801865500342616,0.97954711468225,1795.845745563507,0.0,0.0,0.0,0.0,1980.0,0.9732142857142856,0.9748764908157048,0.9732142857142856,0.9737971864055672,0.9861111111111112,0.987540890635933,0.9861111111111112,0.9864647792078128,0.9612856099342586,0.967341582939519,0.9612856099342586,0.9630894593563024,randomForest,0.9934210526315791,0.975894813732652,0.9766252739225711,0.9767651574108486,0.9769447186538828,0.9766252739225711,1807.6365287303925
53,php0FyS2T,0.6375,0.6301983571983572,0.7038076298701299,0.6375,1798.8308911323547,0.655,0.6448478882228882,0.7141755952380953,0.655,1797.273889541626,0.6575,0.6481088519323813,0.7128065476190477,0.6575,1798.8827238082886,0.6425,0.626152958152958,0.6772529761904761,0.6425,1797.454728603363,0.6,0.5804343295593296,0.6331319444444444,0.6,1525.0,0.6583333333333333,0.6586816578483246,0.6583333333333333,0.6378861878861879,1.0,1.0,1.0,1.0,0.635,0.6724434523809524,0.635,0.6212594211344211,svm,0.954166666666667,"0.7
",,,,,1952.054173707962
54,php3CTpvq,0.6564433611014384,0.6582556920643651,0.6634156402146137,0.6564433611014384,1796.648535490036,0.6540594112447432,0.6527009086086976,0.6540167666532196,0.6540594112447432,1797.5071547031405,0.6542736988723113,0.6531923527111614,0.6543594546631789,0.6542736988723113,1797.2418265342712,0.6542736988723113,0.6531923527111614,0.6543594546631789,0.6542736988723113,1796.2442450523376,0.5411566174697988,0.5415927019329786,0.5449674821101428,0.5411566174697988,1620.0,,,,,,,,,,,,,randomForest,0.999348208466147,"0.657755872820293
",,,,,1807.1201009750366
55,php5OMDBD,1.0,1.0,1.0,1.0,1801.5049436092374,1.0,1.0,1.0,1.0,1796.229159116745,1.0,1.0,1.0,1.0,1798.6942586898804,1.0,1.0,1.0,1.0,1795.560487985611,1.0,1.0,1.0,1.0,1579.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,randomForest,1.0,"0.996
",1.0,1.0,1.0,1.0,1867.6086828708649
56,php5s7Ep8,0.7695473251028807,0.7663498784183911,0.7720176152897865,0.7695473251028807,1800.3376936912534,0.7880658436213992,0.7865253788345202,0.7918410840107858,0.7880658436213992,1799.7311046123505,0.7942386831275721,0.7912044876004083,0.7968399267078741,0.7942386831275721,1799.353830575943,0.7716049382716049,0.769973411558231,0.7741776151945992,0.7716049382716049,1797.0764498710632,0.7757201646090535,0.7680118168697433,0.7841876472072882,0.7757201646090535,1545.0,0.7414187643020596,0.7526340936689273,0.7414187643020596,0.743024015141578,1.0,1.0,1.0,1.0,0.602880658436214,0.6195618486936517,0.602880658436214,0.5312980465255611,svm,0.7573883161512031,"0.720164609053498
",0.7736625514403292,0.7712899693704659,0.7731557234905692,0.7736625514403292,1887.4834201335907
57,php7KLval,0.7959999999999999,0.7728451050113838,0.7799520697167756,0.7959999999999999,1797.7764501571655,0.792,0.7647927890158265,0.7752576226248343,0.792,1799.0913496017456,0.812,0.7906611752065692,0.8017015250544661,0.812,1795.3001101016998,0.804,0.7817531401089766,0.7908267973856209,0.804,1795.125152349472,0.8240000000000001,0.7941165048543689,0.8334577777777777,0.8240000000000001,1512.0,0.7377777777777778,0.7205090006207324,0.7377777777777778,0.7264853922245228,1.0,1.0,1.0,1.0,0.728,0.7140319892730581,0.728,0.7198175287356321,randomForest,0.785333333333333,"0.756
",0.7879999999999999,0.7615241065627032,0.7692649082568808,0.7879999999999999,1806.717382192612
58,phpB0xrNj,0.9651282051282052,0.9651536318235059,0.9658022213050559,0.9651282051282052,1795.3645458221436,0.9564102564102565,0.9564803637577304,0.9571634251560428,0.9564102564102565,1795.8154191970825,0.9641025641025641,0.9641083876322518,0.964762553229546,0.9641025641025641,1795.613380432129,0.9364102564102564,0.9363160591621332,0.937946075993184,0.9364102564102564,1795.5870096683502,0.8882051282051282,0.8884978329931722,0.8901507468554525,0.8882051282051282,1694.0,,,,,,,,,,,,,svm,1.0,"0.911794871794872
",,,,,1927.1036672592165
59,phpCsX3fx,0.8025,0.8044623293373294,0.8587202380952381,0.8025,1798.7447984218595,0.8075,0.8036441336441338,0.8517599206349208,0.8075,1796.0662634372711,0.8075,0.8022280497280498,0.8496845238095239,0.8075,1798.8774123191833,0.7525,0.7522653596403596,0.8217023809523809,0.7525,1795.686092376709,0.785,0.7928218170718169,0.850017857142857,0.785,1577.0,0.8194444444444444,0.8488095238095239,0.8194444444444444,0.8153547378547378,0.9591666666666666,0.9614925240200975,0.9591666666666666,0.9590253900658596,0.825,0.8635178571428571,0.825,0.8249042207792208,svm,0.9975,"0.8175
",,,,,1850.8213348388672
60,phpEZ030X,0.8125,0.8102941176470588,0.8687499999999999,0.8125,1796.5249655246735,0.75,0.7420634920634921,0.8409090909090908,0.75,1795.8635032176971,0.875,0.8750000000000001,0.9027777777777778,0.875,1795.9624483585358,0.6875,0.6685222672064777,0.8177083333333334,0.6875,1795.8519604206085,0.75,0.75,0.7738095238095237,0.75,1551.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6349206349206349,0.875,0.8828125,0.875,0.8722222222222221,0.5625,0.78125,0.5625,0.4962121212121212,svm,1.0,"0.5
",0.6875,0.6685222672064777,0.8177083333333334,0.6875,1900.72944188118
61,phpGReJjU,1.0,1.0,1.0,1.0,1798.2266645431519,1.0,1.0,1.0,1.0,1795.9914345741272,1.0,1.0,1.0,1.0,1799.1077287197113,1.0,1.0,1.0,1.0,1797.664738893509,1.0,1.0,1.0,1.0,1659.0,,,,,,,,,,,,,c50,1.0,"1
",,,,,1817.116433143616
62,phpGUrE90,0.8712121212121212,0.8719926538108356,0.8737043639004423,0.8712121212121212,1796.3783326148987,0.8825757575757576,0.8827047053943659,0.8828603336906318,0.8825757575757576,1795.6993589401245,0.8598484848484849,0.8602952602952604,0.8609733700642792,0.8598484848484849,1795.6151835918427,0.9015151515151516,0.9015151515151516,0.9015151515151516,0.9015151515151516,1796.2905988693235,0.0,0.0,0.0,0.0,1980.0,0.7899159663865546,0.8168561542263966,0.7899159663865546,0.7954046483458248,0.8710493046776233,0.8705823472594728,0.8710493046776233,0.8707914295433559,0.8712121212121212,0.8707247695983616,0.8712121212121212,0.8709153194983155,svm,0.7648546144121371,"0.715909090909091
",0.8901515151515151,0.8894882933178604,0.8895151091682884,0.8901515151515151,1804.2619729042053
63,phpHyLSNF,0.8881118881118881,0.87623288332614,0.8877328964741552,0.8881118881118881,1797.6516013145447,0.9090909090909092,0.8966248919768084,0.9009933248569614,0.9090909090909092,1795.8267703056335,0.902097902097902,0.8997592689500227,0.9213940100303736,0.902097902097902,1799.4225528240204,0.9160839160839158,0.9103590484917138,0.9390734265734264,0.9160839160839158,1802.173429250717,0.8321678321678321,0.8322220488549089,0.8545984318711592,0.8321678321678322,1578.0,0.8992248062015504,0.8969176818014027,0.8992248062015504,0.8920876281341397,1.0,1.0,1.0,1.0,0.8461538461538461,0.8765456765456765,0.8461538461538461,0.8384631395949025,bagging,0.892523364485981,"0.622377622377622
",,,,,
64,phpN4gaxw,0.9971247843588268,0.9971238707433658,0.997141924226638,0.9971247843588268,1795.0161187648773,0.9965497412305924,0.9965482238002996,0.996561136900761,0.9965497412305924,1795.7684247493744,0.9959746981023576,0.9959746430757692,0.9959814524097972,0.9959746981023576,1795.9463131427765,0.9965497412305924,0.9965490732438852,0.9965708618413772,0.9965497412305924,1795.3630402088165,0.9324324324324323,0.9324023591067804,0.9325885310340062,0.9324324324324323,1680.0,,,,,,,,,,,,,,,"NA
",,,,,1884.5166795253754
65,phpNevWWL,0.7,0.6990172800435575,0.7011966177328386,0.7,1796.824562549591,0.7228571428571429,0.7071563030667115,0.7212498602783066,0.7228571428571429,1795.9172790050507,0.7057142857142857,0.6950020824127665,0.6995720997760959,0.7057142857142857,1797.38076710701,0.7014285714285714,0.6918703460794257,0.7004252817209774,0.7014285714285714,1796.7873227596285,0.7071428571428571,0.6911643794570623,0.6953234755440638,0.7071428571428572,1658.0,0.6904761904761905,0.7054654177774209,0.6904761904761905,0.6871109588162535,0.6923809523809524,0.7064286087032914,0.6923809523809524,0.6894361720511829,0.6957142857142857,0.7154883284885205,0.6957142857142857,0.6976751031270979,randomForest,0.7785714285714291,"0.722857142857143
",0.7242857142857143,0.7078370010328108,0.7213637829012365,0.7242857142857143,1808.2224357128146
66,phpPbCMyg,0.6098039215686275,0.5924390066145228,0.5896489969015543,0.6098039215686275,1796.5230474472046,0.5986928104575163,0.5846911002610752,0.5802150853192805,0.5986928104575163,1797.0106375217438,0.5895424836601307,0.5740705293470926,0.5685696647609654,0.5895424836601307,1798.0080018043518,0.5777777777777777,0.5652402580010363,0.5594006306310859,0.5777777777777777,1798.2963030338287,0.5882352941176471,0.580196973827395,0.5754139807210734,0.5882352941176471,1633.0,0.5846042120551924,0.574249313448899,0.5846042120551924,0.5780123680720274,0.98256320836966,0.9828765777293336,0.98256320836966,0.9826007696058976,0.6052287581699346,0.5946587078347445,0.6052287581699346,0.5987892563949362,randomForest,0.9280732345248471,"0.610457516339869
",,,,,1980.0008511543274
67,phpSZJq5T,0.9333333333333332,0.9343604108309992,0.9456790123456792,0.9333333333333332,1802.4363758563995,0.9,0.9026526010014142,0.9122222222222222,0.9,1798.1091091632845,0.9333333333333332,0.9327731092436974,0.9429012345679012,0.9333333333333332,1801.8657426834106,0.9555555555555556,0.9557225853304284,0.9630527497194163,0.9555555555555556,1795.908103466034,0.9222222222222224,0.9231779748936612,0.9382323232323232,0.9222222222222224,1531.0,0.9753086419753086,0.9802469135802471,0.9753086419753086,0.9749167156574564,1.0,1.0,1.0,1.0,0.9666666666666668,0.9701234567901236,0.9666666666666668,0.9660168940870696,bagging,0.974074074074074,"0.822222222222222
",0.8888888888888888,0.890723923097504,0.8967227833894501,0.8888888888888888,1822.634512424469
68,phpTJRsqa,0.6669387755102041,0.6557533020304906,0.6717434916744222,0.6669387755102041,1799.8036954402924,0.6620408163265306,0.6459232897792527,0.6868897905789306,0.6620408163265306,1796.3007967472076,0.6448979591836734,0.6383127035781091,0.6375416468384898,0.6448979591836734,1798.0814607143402,0.6555102040816326,0.6436433810621424,0.660714298318767,0.6555102040816326,1800.8352179527285,0.6816326530612246,0.6688972658928601,0.6922181444480155,0.6816326530612244,1552.0,0.6188747731397459,0.6154141325207454,0.6188747731397459,0.6078714815134229,1.0,1.0,1.0,1.0,0.6734693877551021,0.6742084138288643,0.6734693877551021,0.6647412983609802,randomForest,1.0,"0.683265306122449
",0.686530612244898,0.6759499424127151,0.6875013378586562,0.686530612244898,1884.4359366893768
69,phpVeNa5j,0.99633431085044,0.9963352428138412,0.9963413357966192,0.99633431085044,1797.3569238185885,0.9970674486803521,0.9970689551658828,0.9970768478832996,0.9970674486803521,1795.729297876358,0.9970674486803521,0.9970662433111344,0.9970729075421159,0.9970674486803521,1797.5401105880735,0.9970674486803521,0.9970669872358988,0.9970758114692864,0.9970674486803521,1797.0147542953491,0.9919354838709676,0.9919269114649878,0.9920632219524692,0.9919354838709676,1551.0,0.9926710097719871,0.9927132658044736,0.9926710097719871,0.9926623476421952,0.6671554252199413,0.6774495325533785,0.6671554252199413,0.6699811269410058,0.6524926686217009,0.6634047881818261,0.6524926686217009,0.6553292947136289,randomForest,0.9997556207233629,"0.998533724340176
",0.9978005865102639,0.9977992389731772,0.9978033794162828,0.9978005865102639,1808.4623823165894
70,phpWfYmlu,0.9718918918918918,0.9718914976761488,0.9719274538360628,0.9718918918918918,1795.9889109134674,0.9783783783783784,0.978375598356312,0.9786496776669652,0.9783783783783784,1795.7929933071136,0.9783783783783784,0.978375598356312,0.9786496776669652,0.9783783783783784,1795.381366968155,0.9767567567567568,0.9767550248599842,0.9769182985449648,0.9767567567567568,1796.2371497154236,0.9729729729729728,0.9729716462435094,0.9730817817031486,0.972972972972973,1720.0,0.9771771771771772,0.9771998978816688,0.9771771771771772,0.97717584313329,0.9801801801801802,0.9802762145075864,0.9801801801801802,0.980177244816935,0.9783783783783784,0.9786026176586284,0.9783783783783784,0.9783761038653832,naiveBayes,0.98018018018018,"0.978378378378378
",0.9783783783783784,0.9783761038653832,0.9786026176586284,0.9783783783783784,1841.6279685497284
71,phpYLeydd,0.6670716889428918,0.6584264875043231,0.6639587387253244,0.6670716889428918,1795.259274482727,0.6780072904009721,0.6665793115611629,0.6793450659850735,0.6780072904009721,1796.8351550102234,0.6666666666666666,0.6610121434822436,0.6627979088649656,0.6666666666666666,1795.2468101978302,0.6306196840826246,0.6146566424080112,0.6375939794871269,0.6306196840826246,1795.963434934616,0.6577561765897124,0.6524026129435856,0.6544331492704426,0.6577561765897124,1794.0,0.6588658865886589,0.6612710374788611,0.6588658865886589,0.6486754542933992,1.0,1.0,1.0,1.0,0.28351559335763465,0.17498315803559614,0.28351559335763465,0.1556815464669633,,,"NA
",,,,,1801.1919689178467
72,phpZrCzJR,0.9913725490196078,0.9902115029563672,0.9908402030645987,0.9913725490196078,1796.3107869625092,0.9921568627450981,0.9912466099317312,0.9917189550451412,0.9921568627450981,1796.628179550171,0.9913725490196078,0.9902115029563672,0.9908402030645987,0.9913725490196078,1795.6389594078064,0.9913725490196078,0.9902115029563672,0.9908402030645987,0.9913725490196078,1796.1122584342954,0.9913725490196079,0.9902115029563672,0.9908402030645987,0.9913725490196078,1597.0,0.9965156794425089,0.996527948176866,0.9965156794425089,0.9962698719957722,0.9947712418300654,0.9947988269430696,0.9947712418300654,0.9941839792828482,0.983529411764706,0.9854650779447088,0.983529411764706,0.9843890560363858,randomForest,0.99843137254902,"0.992156862745098
",,,,,1980.0007572174072
73,phpbL6t4U,0.9936745255894192,0.9936728462496759,0.993694278730696,0.9936745255894192,1795.6260755062106,0.9942495687176538,0.9942432192541648,0.9942576974644431,0.9942495687176538,1795.916312456131,0.9933870040253019,0.9933859525507064,0.9934061399277836,0.9933870040253019,1795.568782567978,0.9930994824611846,0.9930995809088664,0.993144044291842,0.9930994824611846,1796.1668610572815,0.9910868315123637,0.9910795512667594,0.9910933639203297,0.9910868315123634,1712.0,0.9955271565495208,0.9955392125238878,0.9955271565495208,0.9955286756157328,1.0,1.0,1.0,1.0,0.9956871765382403,0.9956989515382676,0.9956871765382403,0.9956873751216496,,,"NA
",,,,,1980.0007677078247
74,phpchCuL5,1.0,1.0,1.0,1.0,1796.8250823020935,1.0,1.0,1.0,1.0,1795.3611736297607,1.0,1.0,1.0,1.0,1795.5129001140594,1.0,1.0,1.0,1.0,1795.8349738121033,1.0,1.0,1.0,1.0,1510.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,bagging,1.0,"1
",1.0,1.0,1.0,1.0,1811.613646745681
75,phpdReP6S,0.9337539432176656,0.9130227158073536,0.9131799509288472,0.9337539432176656,1796.0114164352415,0.9369085173501576,0.9190462634301341,0.921471220092423,0.9369085173501576,1795.8227529525755,0.9258675078864352,0.9145393008621372,0.9081349775356083,0.9258675078864352,1795.5820100307465,0.9337539432176656,0.9185299990200952,0.9156412177301674,0.9337539432176656,1795.5512034893036,0.9337539432176656,0.9108843685412814,0.9129505725886268,0.9337539432176656,1617.0,0.9333333333333332,0.9297584136293814,0.9333333333333332,0.931437277805993,0.99,0.9906653851580136,0.99,0.9902090186285486,0.9258675078864352,0.9185971423269624,0.9258675078864352,0.9218151870934176,plsda,0.938421052631579,"0.93217665615142
",0.9290220820189274,0.9099261867953308,0.9034866835045864,0.9290220820189274,1811.7306010723114
76,phpdo58hj,0.875,0.875,0.875,0.875,1794.6046104431152,0.875,0.875,0.875,0.875,1796.0457231998444,0.8125,0.8132352941176471,0.8203125,0.8125,1794.7293062210085,0.875,0.875,0.875,0.875,1796.4846019744873,0.8125,0.8102226720647774,0.8145833333333334,0.8125,1589.0,0.8,0.8037037037037038,0.8,0.7981900452488688,0.9791666666666666,0.980072463768116,0.9791666666666666,0.979193899782135,0.75,0.7738095238095237,0.75,0.75,rda,0.979166666666667,"0.625
",,,,,
77,phpfLuQE4,0.8415384615384616,0.8410211155415545,0.8510032275416891,0.8415384615384616,1796.073333978653,0.823076923076923,0.8228318221355935,0.8285509163655136,0.823076923076923,1795.6219732761385,0.8630769230769231,0.8629806533687749,0.8673514544475907,0.8630769230769231,1796.0589265823364,0.8523076923076923,0.8523076923076923,0.8546347902247068,0.8523076923076923,1796.2243297100067,0.7861538461538461,0.786141192505326,0.7884581247155211,0.7861538461538462,1540.0,0.4170940170940171,0.41701371835151096,0.4170940170940171,0.4170429036720596,0.9969230769230768,0.9969315965883464,0.9969230769230768,0.9969231416646266,0.8215384615384616,0.8231626044875258,0.8215384615384616,0.8215722543520994,plsda,0.650769230769231,"0.621538461538461
",,,,,1921.4490129947665
78,phpfrJpBS,1.0,1.0,1.0,1.0,1797.3280415534973,0.9993827160493828,0.9993827472724688,0.9993839848755915,0.9993827160493828,1797.5340292453766,1.0,1.0,1.0,1.0,1797.0237905979156,0.9996913580246912,0.9996913659045028,0.9996916755575876,0.9996913580246912,1797.233304977417,0.9320987654320988,0.933277997594408,0.9358054901649068,0.9320987654320988,1514.0,,,,,,,,,,,,,,,"NA
",1.0,1.0,1.0,1.0,1807.4915459156039
79,phphQEck0,0.9996409042683424,0.9996410069673536,0.9996414308165223,0.9996409042683424,1796.120035648346,0.9995919366685708,0.9995920708546759,0.9995926296471626,0.9995919366685708,1794.9980742931366,0.9996409042683424,0.9996410069673536,0.9996414308165223,0.9996409042683424,1795.9615609645844,0.9995592916020566,0.9995594491070116,0.999560108183268,0.9995592916020566,1794.8342180252075,0.8869338121276422,0.8857212851498345,0.8848400536130826,0.8869338121276422,1544.0,,,,,,,,,,,,,neuralnet,0.999450465743884,"0.999494001469028
",,,,,1860.946326971054
80,phpkIxskf,0.90683889232947,0.8968823745481274,0.8955652361557449,0.90683889232947,1795.4914374351501,0.9040962576307175,0.8942174791625288,0.8922174138811555,0.9040962576307175,1794.9325230121613,0.9039193134566044,0.8926059849153856,0.8913496692061796,0.9039193134566044,1794.9930543899536,0.9039193134566044,0.8926059849153856,0.8913496692061796,0.9039193134566044,1795.2395334243774,0.8994072370167213,0.8813990582675267,0.8840494092855441,0.8994072370167212,1568.0,,,,,,,,,,,,,randomForest,0.9888521882741541,"0.906485003981244
",,,,,1878.309595823288
81,phpmPOD5A,0.948492615647504,0.941536808394926,0.9391723081822873,0.948492615647504,1795.9394836425781,0.9500793360185524,0.9407301071776488,0.9401391352838314,0.9500793360185524,1795.654100894928,0.9460515073843524,0.9361084604637679,0.9336907281456404,0.9460515073843524,1795.9421668052673,0.9471500061027708,0.9397886115449324,0.9371239311452078,0.9471500061027708,1796.7317759990692,0.946783839863298,0.9298928509170894,0.934478636144826,0.946783839863298,1533.0,0.9213345992133459,0.9314970320048092,0.9213345992133459,0.9259570927048828,0.9357096354166666,0.9567705040226776,0.9357096354166666,0.9433341784239216,0.9126083241791774,0.9357082792995706,0.9126083241791774,0.9222972674674192,c50,0.941975911458333,"0.942511900402783
",0.9506896130843404,0.9401777763404608,0.941075789489072,0.9506896130843404,1849.5222454071045
